,Hora,Consumo,Método de obtención
4581,21,0.097,Real
4582,22,0.101,Real
4583,23,0.165,Real
4584,24,0.238,Real
4585,1,0.119,Real
4586,2,0.101,Real
4587,3,0.138,Real
4588,4,0.099,Real
4589,5,0.097,Real
4590,6,0.095,Real
4591,7,0.144,Real
4592,8,0.088,Real
4593,9,0.141,Real
4594,10,0.212,Real
4595,11,0.388,Real
4596,12,0.339,Real
4597,13,0.475,Real
4598,14,0.448,Real
4599,15,0.15,Real
4600,16,0.149,Real
4601,17,0.156,Real
4602,18,0.192,Real
4603,19,0.184,Real
4604,20,0.23,Real
4605,21,0.239,Real
4606,22,0.238,Real
4607,23,0.242,Real
4608,24,0.238,Real
4609,1,0.618,Real
4610,2,0.364,Real
4611,3,1.043,Real
4612,4,0.327,Real
4613,5,0.1,Real
4614,6,0.165,Real
4615,7,0.124,Real
4616,8,0.111,Real
4617,9,0.149,Real
4618,10,0.149,Real
4619,11,0.162,Real
4620,12,0.285,Real
4621,13,0.232,Real
4622,14,0.771,Real
4623,15,0.292,Real
4624,16,0.319,Real
4625,17,0.262,Real
4626,18,0.353,Real
4627,19,0.361,Real
4628,20,0.282,Real
4629,21,0.24,Real
4630,22,0.259,Real
4631,23,0.23,Real
4632,24,0.247,Real
4633,1,0.179,Real
4634,2,0.096,Real
4635,3,0.103,Real
4636,4,0.142,Real
4637,5,0.089,Real
4638,6,0.102,Real
4639,7,0.102,Real
4640,8,0.12,Real
4641,9,0.133,Real
4642,10,0.103,Real
4643,11,0.164,Real
4644,12,0.21,Real
4645,13,0.263,Real
4646,14,0.185,Real
4647,15,0.117,Real
4648,16,0.185,Real
4649,17,0.116,Real
4650,18,0.109,Real
4651,19,0.106,Real
4652,20,0.159,Real
4653,21,0.106,Real
4654,22,0.107,Real
4655,23,0.132,Real
4656,24,0.147,Real
4657,1,0.125,Real
4658,2,0.114,Real
4659,3,0.113,Real
4660,4,0.128,Real
4661,5,0.14,Real
4662,6,0.107,Real
4663,7,0.104,Real
4664,8,0.104,Real
4665,9,0.103,Real
4666,10,0.18,Real
4667,11,0.367,Real
4668,12,0.287,Real
4669,13,0.164,Real
4670,14,0.106,Real
4671,15,0.133,Real
4672,16,0.148,Real
4673,17,0.1,Real
4674,18,0.093,Real
4675,19,0.117,Real
4676,20,0.122,Real
4677,21,0.211,Real
4678,22,0.278,Real
4679,23,0.435,Real
4680,24,0.239,Real
4681,1,0.157,Real
4682,2,0.146,Real
4683,3,0.099,Real
4684,4,0.088,Real
4685,5,0.108,Real
4686,6,0.139,Real
4687,7,0.098,Real
4688,8,0.139,Real
4689,9,0.176,Real
4690,10,0.209,Real
4691,11,0.236,Real
4692,12,0.237,Real
4693,13,0.222,Real
4694,14,0.22,Real
4695,15,0.244,Real
4696,16,0.191,Real
4697,17,0.208,Real
4698,18,0.206,Real
4699,19,0.291,Real
4700,20,0.098,Real
4701,21,0.228,Real
4702,22,0.246,Real
4703,23,0.251,Real
4704,24,0.201,Real
4705,1,0.165,Real
4706,2,0.122,Real
4707,3,0.098,Real
4708,4,0.154,Real
4709,5,0.098,Real
4710,6,0.096,Real
4711,7,0.146,Real
4712,8,0.096,Real
4713,9,0.462,Real
4714,10,0.205,Real
4715,11,0.249,Real
4716,12,0.201,Real
4717,13,0.23,Real
4718,14,0.38,Real
4719,15,0.32,Real
4720,16,0.267,Real
4721,17,0.197,Real
4722,18,0.246,Real
4723,19,0.211,Real
4724,20,0.54,Real
4725,21,0.624,Real
4726,22,0.282,Real
4727,23,0.245,Real
4728,24,0.247,Real
4729,1,0.497,Real
4730,2,0.14,Real
4731,3,0.686,Real
4732,4,0.1,Real
4733,5,0.093,Real
4734,6,0.104,Real
4735,7,0.126,Real
4736,8,0.107,Real
4737,9,0.148,Real
4738,10,0.185,Real
4739,11,0.263,Real
4740,12,0.276,Real
4741,13,0.263,Real
4742,14,0.352,Real
4743,15,0.373,Real
4744,16,0.377,Real
4745,17,0.246,Real
4746,18,0.199,Real
4747,19,0.246,Real
4748,20,0.412,Real
4749,21,0.207,Real
4750,22,0.234,Real
4751,23,0.237,Real
4752,24,0.838,Real
4753,1,0.131,Real
4754,2,0.101,Real
4755,3,0.15,Real
4756,4,0.106,Real
4757,5,0.096,Real
4758,6,0.141,Real
4759,7,0.126,Real
4760,8,0.144,Real
4761,9,0.152,Real
4762,10,0.15,Real
4763,11,0.243,Real
4764,12,0.205,Real
4765,13,0.221,Real
4766,14,0.322,Real
4767,15,0.374,Real
4768,16,0.233,Real
4769,17,0.224,Real
4770,18,0.225,Real
4771,19,0.098,Real
4772,20,0.094,Real
4773,21,0.218,Real
4774,22,0.238,Real
4775,23,0.86,Real
4776,24,0.457,Real
4777,1,0.111,Real
4778,2,0.095,Real
4779,3,0.104,Real
4780,4,0.118,Real
4781,5,0.117,Real
4782,6,0.095,Real
4783,7,0.097,Real
4784,8,0.1,Real
4785,9,0.189,Real
4786,10,0.248,Real
4787,11,0.21,Real
4788,12,0.232,Real
4789,13,0.205,Real
4790,14,0.332,Real
4791,15,0.816,Real
4792,16,0.2,Real
4793,17,0.252,Real
4794,18,0.342,Real
4795,19,0.175,Real
4796,20,0.151,Real
4797,21,0.182,Real
4798,22,0.245,Real
4799,23,0.346,Real
4800,24,0.243,Real
4801,1,0.239,Real
4802,2,0.137,Real
4803,3,0.115,Real
4804,4,0.137,Real
4805,5,0.082,Real
4806,6,0.109,Real
4807,7,0.126,Real
4808,8,0.116,Real
4809,9,0.094,Real
4810,10,0.217,Real
4811,11,0.788,Real
4812,12,0.262,Real
4813,13,0.705,Real
4814,14,0.11,Real
4815,15,0.12,Real
4816,16,0.135,Real
4817,17,0.106,Real
4818,18,0.105,Real
4819,19,0.141,Real
4820,20,0.125,Real
4821,21,0.101,Real
4822,22,0.113,Real
4823,23,0.14,Real
4824,24,0.138,Real
4825,1,0.107,Real
4826,2,0.162,Real
4827,3,0.093,Real
4828,4,0.099,Real
4829,5,0.157,Real
4830,6,0.087,Real
4831,7,0.094,Real
4832,8,0.125,Real
4833,9,0.135,Real
4834,10,0.169,Real
4835,11,0.291,Real
4836,12,0.226,Real
4837,13,0.146,Real
4838,14,0.155,Real
4839,15,0.118,Real
4840,16,0.111,Real
4841,17,0.095,Real
4842,18,0.145,Real
4843,19,0.09,Real
4844,20,0.144,Real
4845,21,0.15,Real
4846,22,0.115,Real
4847,23,0.097,Real
4848,24,0.251,Real
4849,1,0.148,Real
4850,2,0.151,Real
4851,3,0.084,Real
4852,4,0.098,Real
4853,5,0.125,Real
4854,6,0.126,Real
4855,7,0.098,Real
4856,8,0.092,Real
4857,9,0.203,Real
4858,10,0.172,Real
4859,11,0.243,Real
4860,12,0.201,Real
4861,13,0.208,Real
4862,14,0.446,Real
4863,15,0.241,Real
4864,16,0.173,Real
4865,17,0.21,Real
4866,18,0.198,Real
4867,19,0.218,Real
4868,20,0.289,Real
4869,21,0.094,Real
4870,22,0.201,Real
4871,23,0.26,Real
4872,24,0.248,Real
4873,1,0.105,Real
4874,2,0.209,Real
4875,3,0.101,Real
4876,4,0.093,Real
4877,5,0.106,Real
4878,6,0.144,Real
4879,7,0.091,Real
4880,8,0.101,Real
4881,9,0.194,Real
4882,10,0.217,Real
4883,11,0.238,Real
4884,12,0.165,Real
4885,13,0.1,Real
4886,14,0.143,Real
4887,15,0.846,Real
4888,16,0.168,Real
4889,17,0.216,Real
4890,18,0.195,Real
4891,19,0.208,Real
4892,20,0.236,Real
4893,21,0.279,Real
4894,22,0.267,Real
4895,23,0.311,Real
4896,24,0.84,Real
4897,1,0.416,Real
4898,2,0.244,Real
4899,3,0.623,Real
4900,4,0.175,Real
4901,5,0.086,Real
4902,6,0.1,Real
4903,7,0.098,Real
4904,8,0.116,Real
4905,9,0.238,Real
4906,10,0.169,Real
4907,11,0.208,Real
4908,12,0.279,Real
4909,13,0.217,Real
4910,14,0.308,Real
4911,15,0.829,Real
4912,16,0.356,Real
4913,17,0.271,Real
4914,18,0.213,Real
4915,19,0.272,Real
4916,20,0.276,Real
4917,21,0.429,Real
4918,22,0.301,Real
4919,23,0.253,Real
4920,24,0.22,Real
4921,1,0.133,Real
4922,2,0.196,Real
4923,3,0.126,Real
4924,4,0.108,Real
4925,5,0.096,Real
4926,6,0.152,Real
4927,7,0.101,Real
4928,8,0.082,Real
4929,9,0.175,Real
4930,10,0.138,Real
4931,11,0.095,Real
4932,12,0.106,Real
4933,13,0.22,Real
4934,14,0.378,Real
4935,15,0.43,Real
4936,16,0.236,Real
4937,17,0.186,Real
4938,18,0.241,Real
4939,19,0.2,Real
4940,20,0.388,Real
4941,21,0.201,Real
4942,22,0.238,Real
4943,23,0.242,Real
4944,24,0.177,Real
4945,1,0.131,Real
4946,2,0.186,Real
4947,3,0.102,Real
4948,4,0.091,Real
4949,5,0.116,Real
4950,6,0.139,Real
4951,7,0.094,Real
4952,8,0.153,Real
4953,9,0.32,Real
4954,10,0.168,Real
4955,11,0.136,Real
4956,12,0.141,Real
4957,13,0.211,Real
4958,14,0.45,Real
4959,15,0.34,Real
4960,16,0.35,Real
4961,17,0.318,Real
4962,18,0.388,Real
4963,19,0.363,Real
4964,20,0.242,Real
4965,21,0.235,Real
4966,22,0.284,Real
4967,23,0.256,Real
4968,24,0.139,Real
4969,1,0.156,Real
4970,2,0.099,Real
4971,3,0.116,Real
4972,4,0.107,Real
4973,5,0.152,Real
4974,6,0.1,Real
4975,7,0.132,Real
4976,8,0.144,Real
4977,9,0.164,Real
4978,10,0.149,Real
4979,11,0.617,Real
4980,12,0.22,Real
4981,13,0.67,Real
4982,14,0.11,Real
4983,15,0.144,Real
4984,16,0.118,Real
4985,17,0.112,Real
4986,18,0.092,Real
4987,19,0.115,Real
4988,20,0.133,Real
4989,21,0.092,Real
4990,22,0.127,Real
4991,23,0.278,Real
4992,24,0.222,Real
4993,1,0.203,Real
4994,2,0.152,Real
4995,3,0.09,Real
4996,4,0.113,Real
4997,5,0.142,Real
4998,6,0.097,Real
4999,7,0.094,Real
5000,8,0.101,Real
5001,9,0.151,Real
5002,10,0.227,Real
5003,11,0.282,Real
5004,12,0.253,Real
5005,13,0.24,Real
5006,14,0.232,Real
5007,15,0.1,Real
5008,16,0.123,Real
5009,17,0.15,Real
5010,18,0.167,Real
5011,19,0.093,Real
5012,20,0.101,Real
5013,21,0.1,Real
5014,22,0.142,Real
5015,23,0.123,Real
5016,24,0.249,Real
5017,1,0.195,Real
5018,2,0.121,Real
5019,3,0.074,Real
5020,4,0.062,Real
5021,5,0.082,Real
5022,6,0.066,Real
5023,7,0.118,Real
5024,8,0.075,Real
5025,9,0.114,Real
5026,10,0.183,Real
5027,11,0.289,Real
5028,12,0.209,Real
5029,13,0.201,Real
5030,14,0.211,Real
5031,15,0.526,Real
5032,16,0.582,Real
5033,17,0.202,Real
5034,18,0.177,Real
5035,19,0.222,Real
5036,20,0.402,Real
5037,21,0.314,Real
5038,22,0.241,Real
5039,23,0.271,Real
5040,24,0.209,Real
5041,1,0.107,Real
5042,2,0.097,Real
5043,3,0.107,Real
5044,4,0.151,Real
5045,5,0.103,Real
5046,6,0.099,Real
5047,7,0.098,Real
5048,8,0.129,Real
5049,9,0.211,Real
5050,10,0.2,Real
5051,11,0.207,Real
5052,12,0.251,Real
5053,13,0.203,Real
5054,14,0.194,Real
5055,15,0.275,Real
5056,16,0.377,Real
5057,17,0.271,Real
5058,18,0.198,Real
5059,19,0.328,Real
5060,20,0.404,Real
5061,21,0.251,Real
5062,22,0.211,Real
5063,23,0.857,Real
5064,24,0.221,Real
5065,1,0.144,Real
5066,2,0.125,Real
5067,3,0.088,Real
5068,4,0.1,Real
5069,5,0.159,Real
5070,6,0.082,Real
5071,7,0.099,Real
5072,8,0.1,Real
5073,9,0.201,Real
5074,10,0.217,Real
5075,11,0.217,Real
5076,12,0.217,Real
5077,13,0.224,Real
5078,14,0.354,Real
5079,15,0.27,Real
5080,16,0.203,Real
5081,17,0.268,Real
5082,18,0.238,Real
5083,19,0.258,Real
5084,20,0.403,Real
5085,21,0.325,Real
5086,22,0.27,Real
5087,23,0.252,Real
5088,24,0.239,Real
5089,1,0.16,Real
5090,2,0.156,Real
5091,3,0.094,Real
5092,4,0.084,Real
5093,5,0.109,Real
5094,6,0.154,Real
5095,7,0.082,Real
5096,8,0.095,Real
5097,9,0.18,Real
5098,10,0.213,Real
5099,11,0.218,Real
5100,12,0.216,Real
5101,13,0.23,Real
5102,14,0.323,Real
5103,15,1.184,Real
5104,16,0.279,Real
5105,17,0.246,Real
5106,18,0.246,Real
5107,19,0.286,Real
5108,20,0.247,Real
5109,21,0.382,Real
5110,22,0.243,Real
5111,23,0.223,Real
5112,24,0.255,Real
5113,1,0.538,Real
5114,2,0.151,Real
5115,3,0.705,Real
5116,4,0.107,Real
5117,5,0.134,Real
5118,6,0.103,Real
5119,7,0.1,Real
5120,8,0.118,Real
5121,9,0.163,Real
5122,10,0.164,Real
5123,11,0.207,Real
5124,12,0.263,Real
5125,13,0.191,Real
5126,14,0.348,Real
5127,15,0.377,Real
5128,16,0.387,Real
5129,17,0.472,Real
5130,18,0.429,Real
5131,19,0.333,Real
5132,20,0.279,Real
5133,21,0.244,Real
5134,22,0.211,Real
5135,23,0.766,Real
5136,24,0.287,Real
5137,1,0.197,Real
5138,2,0.159,Real
5139,3,0.095,Real
5140,4,0.093,Real
5141,5,0.152,Real
5142,6,0.096,Real
5143,7,0.093,Real
5144,8,0.149,Real
5145,9,0.106,Real
5146,10,0.158,Real
5147,11,0.228,Real
5148,12,0.151,Real
5149,13,0.102,Real
5150,14,0.105,Real
5151,15,0.092,Real
5152,16,0.176,Real
5153,17,0.134,Real
5154,18,0.085,Real
5155,19,0.101,Real
5156,20,0.146,Real
5157,21,0.11,Real
5158,22,0.083,Real
5159,23,0.211,Real
5160,24,0.249,Real
5161,1,0.113,Real
5162,2,0.128,Real
5163,3,0.136,Real
5164,4,0.109,Real
5165,5,0.12,Real
5166,6,0.121,Real
5167,7,0.094,Real
5168,8,0.129,Real
5169,9,0.136,Real
5170,10,0.095,Real
5171,11,0.146,Real
5172,12,0.396,Real
5173,13,0.249,Real
5174,14,0.12,Real
5175,15,0.106,Real
5176,16,0.173,Real
5177,17,0.085,Real
5178,18,0.094,Real
5179,19,0.146,Real
5180,20,0.113,Real
5181,21,0.098,Real
5182,22,0.143,Real
5183,23,0.212,Real
5184,24,0.21,Real
5185,1,0.097,Real
5186,2,0.161,Real
5187,3,0.099,Real
5188,4,0.092,Real
5189,5,0.217,Real
5190,6,0.087,Real
5191,7,0.107,Real
5192,8,0.159,Real
5193,9,0.131,Real
5194,10,0.165,Real
5195,11,0.308,Real
5196,12,0.189,Real
5197,13,0.221,Real
5198,14,0.327,Real
5199,15,0.663,Real
5200,16,0.27,Real
5201,17,0.255,Real
5202,18,0.275,Real
5203,19,0.153,Real
5204,20,0.158,Real
5205,21,0.214,Real
5206,22,0.214,Real
5207,23,0.274,Real
5208,24,0.217,Real
5209,1,0.156,Real
5210,2,0.134,Real
5211,3,0.093,Real
5212,4,0.121,Real
5213,5,0.12,Real
5214,6,0.096,Real
5215,7,0.138,Real
5216,8,0.088,Real
5217,9,0.108,Real
5218,10,0.276,Real
5219,11,0.25,Real
5220,12,0.249,Real
5221,13,0.165,Real
5222,14,0.321,Real
5223,15,0.401,Real
5224,16,0.257,Real
5225,17,0.285,Real
5226,18,0.208,Real
5227,19,0.267,Real
5228,20,0.244,Real
5229,21,0.248,Real
5230,22,0.228,Real
5231,23,0.605,Real
5232,24,0.397,Real
5233,1,0.183,Real
5234,2,0.468,Real
5235,3,0.471,Real
5236,4,0.447,Real
5237,5,0.1,Real
5238,6,0.108,Real
5239,7,0.163,Real
5240,8,0.089,Real
5241,9,0.132,Real
5242,10,0.17,Real
5243,11,0.312,Real
5244,12,0.228,Real
5245,13,0.216,Real
5246,14,0.309,Real
5247,15,0.513,Real
5248,16,0.393,Real
5249,17,0.256,Real
5250,18,0.244,Real
5251,19,0.239,Real
5252,20,0.318,Real
5253,21,0.431,Real
5254,22,0.324,Real
5255,23,0.219,Real
5256,24,0.288,Real
5257,1,0.183,Real
5258,2,0.146,Real
5259,3,0.091,Real
5260,4,0.101,Real
5261,5,0.159,Real
5262,6,0.095,Real
5263,7,0.1,Real
5264,8,0.146,Real
5265,9,0.221,Real
5266,10,0.101,Real
5267,11,0.141,Real
5268,12,0.17,Real
5269,13,0.145,Real
5270,14,0.284,Real
5271,15,0.35,Real
5272,16,0.252,Real
5273,17,0.34,Real
5274,18,0.28,Real
5275,19,0.184,Real
5276,20,0.202,Real
5277,21,0.15,Real
5278,22,0.165,Real
5279,23,0.234,Real
5280,24,0.238,Real
5281,1,0.513,Real
5282,2,0.164,Real
5283,3,0.7,Real
5284,4,0.109,Real
5285,5,0.112,Real
5286,6,0.1,Real
5287,7,0.143,Real
5288,8,0.112,Real
5289,9,0.144,Real
5290,10,0.219,Real
5291,11,0.239,Real
5292,12,0.218,Real
5293,13,0.205,Real
5294,14,0.315,Real
5295,15,0.31,Real
5296,16,0.24,Real
5297,17,0.26,Real
5298,18,0.4,Real
5299,19,0.422,Real
5300,20,0.215,Real
5301,21,0.1,Real
5302,22,0.193,Real
5303,23,0.782,Real
5304,24,0.207,Real
5305,1,0.103,Real
5306,2,0.108,Real
5307,3,0.148,Real
5308,4,0.103,Real
5309,5,0.105,Real
5310,6,0.099,Real
5311,7,0.165,Real
5312,8,0.097,Real
5313,9,0.097,Real
5314,10,0.145,Real
5315,11,0.246,Real
5316,12,0.237,Real
5317,13,0.242,Real
5318,14,0.155,Real
5319,15,0.093,Real
5320,16,0.156,Real
5321,17,0.1,Real
5322,18,0.092,Real
5323,19,0.103,Real
5324,20,0.137,Real
5325,21,0.106,Real
5326,22,0.1,Real
5327,23,0.138,Real
5328,24,0.199,Real
5329,1,0.235,Real
5330,2,0.17,Real
5331,3,0.201,Real
5332,4,0.116,Real
5333,5,0.113,Real
5334,6,0.122,Real
5335,7,0.113,Real
5336,8,0.103,Real
5337,9,0.128,Real
5338,10,0.354,Real
5339,11,0.436,Real
5340,12,0.299,Real
5341,13,0.231,Real
5342,14,0.155,Real
5343,15,0.105,Real
5344,16,0.104,Real
5345,17,0.094,Real
5346,18,0.172,Real
5347,19,0.101,Real
5348,20,0.095,Real
5349,21,0.141,Real
5350,22,0.103,Real
5351,23,0.18,Real
5352,24,0.274,Real
5353,1,0.112,Real
5354,2,0.146,Real
5355,3,0.107,Real
5356,4,0.106,Real
5357,5,0.148,Real
5358,6,0.094,Real
5359,7,0.092,Real
5360,8,0.131,Real
5361,9,0.174,Real
5362,10,0.131,Real
5363,11,0.197,Real
5364,12,0.348,Real
5365,13,0.211,Real
5366,14,0.323,Real
5367,15,0.526,Real
5368,16,0.285,Real
5369,17,0.206,Real
5370,18,0.228,Real
5371,19,0.255,Real
5372,20,0.214,Real
5373,21,0.247,Real
5374,22,0.215,Real
5375,23,1.032,Real
5376,24,0.891,Real
5377,1,0.195,Real
5378,2,0.148,Real
5379,3,0.122,Real
5380,4,0.1,Real
5381,5,0.148,Real
5382,6,0.174,Real
5383,7,0.096,Real
5384,8,0.104,Real
5385,9,0.186,Real
5386,10,0.126,Real
5387,11,0.128,Real
5388,12,0.151,Real
5389,13,0.164,Real
5390,14,0.29,Real
5391,15,0.31,Real
5392,16,0.2,Real
5393,17,0.159,Real
5394,18,0.193,Real
5395,19,0.162,Real
5396,20,0.215,Real
5397,21,0.275,Real
5398,22,0.239,Real
5399,23,0.306,Real
5400,24,0.25,Real
5401,1,0.5,Real
5402,2,0.212,Real
5403,3,0.655,Real
5404,4,0.096,Real
5405,5,0.105,Real
5406,6,0.165,Real
5407,7,0.109,Real
5408,8,0.097,Real
5409,9,0.141,Real
5410,10,0.163,Real
5411,11,0.19,Real
5412,12,0.242,Real
5413,13,0.204,Real
5414,14,0.334,Real
5415,15,0.674,Real
5416,16,0.374,Real
5417,17,0.257,Real
5418,18,0.27,Real
5419,19,0.235,Real
5420,20,0.462,Real
5421,21,0.295,Real
5422,22,0.247,Real
5423,23,0.219,Real
5424,24,0.243,Real
5425,1,0.139,Real
5426,2,0.167,Real
5427,3,0.111,Real
5428,4,0.084,Real
5429,5,0.103,Real
5430,6,0.165,Real
5431,7,0.085,Real
5432,8,0.098,Real
5433,9,0.155,Real
5434,10,0.207,Real
5435,11,0.217,Real
5436,12,0.226,Real
5437,13,0.196,Real
5438,14,0.921,Real
5439,15,0.708,Real
5440,16,0.284,Real
5441,17,0.295,Real
5442,18,0.271,Real
5443,19,0.299,Real
5444,20,0.315,Real
5445,21,0.328,Real
5446,22,0.369,Real
5447,23,0.626,Real
5448,24,0.295,Real
5449,1,0.24,Real
5450,2,0.185,Real
5451,3,0.118,Real
5452,4,0.111,Real
5453,5,0.166,Real
5454,6,0.115,Real
5455,7,0.108,Real
5456,8,0.157,Real
5457,9,0.131,Real
5458,10,0.175,Real
5459,11,0.272,Real
5460,12,0.252,Real
5461,13,0.219,Real
5462,14,0.336,Real
5463,15,0.837,Real
5464,16,0.37,Real
5465,17,0.592,Real
5466,18,0.405,Real
5467,19,0.155,Real
5468,20,0.517,Real
5469,21,0.16,Real
5470,22,0.65,Real
5471,23,0.095,Real
5472,24,0.098,Real
5473,1,0.135,Real
5474,2,0.093,Real
5475,3,0.106,Real
5476,4,0.105,Real
5477,5,0.128,Real
5478,6,0.102,Real
5479,7,0.101,Real
5480,8,0.14,Real
5481,9,0.095,Real
5482,10,0.093,Real
5483,11,0.107,Real
5484,12,0.136,Real
5485,13,0.096,Real
5486,14,0.083,Real
5487,15,0.095,Real
5488,16,0.103,Real
5489,17,0.11,Real
5490,18,0.203,Real
5491,19,0.101,Real
5492,20,0.084,Real
5493,21,0.098,Real
5494,22,0.104,Real
5495,23,0.141,Real
5496,24,0.089,Real
5497,1,0.101,Real
5498,2,0.102,Real
5499,3,0.095,Real
5500,4,0.142,Real
5501,5,0.105,Real
5502,6,0.089,Real
5503,7,0.091,Real
5504,8,0.108,Real
5505,9,0.144,Real
5506,10,0.092,Real
5507,11,0.099,Real
5508,12,0.091,Real
5509,13,0.092,Real
5510,14,0.092,Real
5511,15,0.1,Real
5512,16,0.102,Real
5513,17,0.211,Real
5514,18,0.286,Real
5515,19,0.256,Real
5516,20,0.302,Real
5517,21,0.245,Real
5518,22,0.287,Real
5519,23,0.526,Real
5520,24,0.382,Real
5521,1,0.29,Real
5522,2,0.151,Real
5523,3,0.096,Real
5524,4,0.102,Real
5525,5,0.155,Real
5526,6,0.089,Real
5527,7,0.094,Real
5528,8,0.093,Real
5529,9,0.154,Real
5530,10,0.182,Real
5531,11,0.264,Real
5532,12,0.197,Real
5533,13,0.2,Real
5534,14,0.381,Real
5535,15,0.293,Real
5536,16,0.279,Real
5537,17,0.186,Real
5538,18,0.233,Real
5539,19,0.184,Real
5540,20,0.214,Real
5541,21,0.361,Real
5542,22,0.727,Real
5543,23,0.412,Real
5544,24,0.295,Real
5545,1,0.283,Real
5546,2,0.197,Real
5547,3,0.13,Real
5548,4,0.128,Real
5549,5,0.12,Real
5550,6,0.12,Real
5551,7,0.123,Real
5552,8,0.129,Real
5553,9,0.159,Real
5554,10,0.231,Real
5555,11,0.285,Real
5556,12,0.189,Real
5557,13,0.287,Real
5558,14,0.678,Real
5559,15,0.376,Real
5560,16,0.268,Real
5561,17,0.234,Real
5562,18,0.218,Real
5563,19,0.207,Real
5564,20,0.136,Real
5565,21,0.091,Real
5566,22,0.159,Real
5567,23,0.312,Real
5568,24,0.319,Real
5569,1,0.317,Real
5570,2,0.207,Real
5571,3,0.108,Real
5572,4,0.105,Real
5573,5,0.102,Real
5574,6,0.11,Real
5575,7,0.144,Real
5576,8,0.11,Real
5577,9,0.148,Real
5578,10,0.549,Real
5579,11,0.363,Real
5580,12,0.683,Real
5581,13,0.232,Real
5582,14,0.296,Real
5583,15,0.405,Real
5584,16,0.342,Real
5585,17,0.251,Real
5586,18,0.166,Real
5587,19,0.181,Real
5588,20,0.29,Real
5589,21,0.335,Real
5590,22,0.258,Real
5591,23,0.296,Real
5592,24,0.302,Real
5593,1,0.277,Real
5594,2,0.157,Real
5595,3,0.116,Real
5596,4,0.111,Real
5597,5,0.114,Real
5598,6,0.146,Real
5599,7,0.1,Real
5600,8,0.099,Real
5601,9,0.109,Real
5602,10,0.164,Real
5603,11,0.213,Real
5604,12,0.235,Real
5605,13,0.262,Real
5606,14,0.921,Real
5607,15,0.442,Real
5608,16,0.268,Real
5609,17,0.208,Real
5610,18,0.233,Real
5611,19,0.195,Real
5612,20,0.167,Real
5613,21,0.202,Real
5614,22,0.302,Real
5615,23,0.248,Real
5616,24,0.245,Real
5617,1,0.122,Real
5618,2,0.098,Real
5619,3,0.102,Real
5620,4,0.108,Real
5621,5,0.144,Real
5622,6,0.096,Real
5623,7,0.095,Real
5624,8,0.095,Real
5625,9,0.148,Real
5626,10,0.145,Real
5627,11,0.281,Real
5628,12,0.249,Real
5629,13,0.197,Real
5630,14,0.381,Real
5631,15,0.262,Real
5632,16,0.187,Real
5633,17,0.194,Real
5634,18,0.189,Real
5635,19,0.167,Real
5636,20,0.239,Real
5637,21,0.248,Real
5638,22,0.235,Real
5639,23,0.234,Real
5640,24,0.366,Real
5641,1,0.172,Real
5642,2,0.109,Real
5643,3,0.096,Real
5644,4,0.096,Real
5645,5,0.098,Real
5646,6,0.109,Real
5647,7,0.104,Real
5648,8,0.107,Real
5649,9,0.132,Real
5650,10,0.098,Real
5651,11,0.163,Real
5652,12,0.278,Real
5653,13,0.232,Real
5654,14,0.198,Real
5655,15,0.078,Real
5656,16,0.071,Real
5657,17,0.07,Real
5658,18,0.067,Real
5659,19,0.068,Real
5660,20,0.061,Real
5661,21,0.072,Real
5662,22,0.072,Real
5663,23,0.069,Real
5664,24,0.137,Real
5665,1,0.113,Real
5666,4,0.104,Real
5667,5,0.139,Real
5668,6,0.091,Real
5669,7,0.1,Real
5670,8,0.109,Real
5671,9,0.098,Real
5672,10,0.098,Real
5673,11,0.098,Real
5674,12,0.098,Real
5675,13,0.192,Real
5676,14,0.217,Real
5677,15,0.166,Real
5678,16,0.148,Real
5679,17,0.101,Real
5680,18,0.108,Real
5681,19,0.106,Real
5682,20,0.109,Real
5683,21,0.109,Real
5684,22,0.108,Real
5685,23,0.101,Real
5686,24,0.212,Real
5687,1,0.223,Real
5688,2,0.142,Real
5689,3,0.103,Real
5690,4,0.098,Real
5691,5,0.092,Real
5692,6,0.102,Real
5693,7,0.103,Real
5694,8,0.099,Real
5695,9,0.098,Real
5696,10,0.096,Real
5697,11,0.097,Real
5698,12,0.517,Real
5699,13,0.18,Real
5700,14,0.704,Real
5701,15,0.234,Real
5702,16,0.349,Real
5703,17,0.229,Real
5704,18,0.195,Real
5705,19,0.099,Real
5706,20,0.1,Real
5707,21,0.102,Real
5708,22,0.159,Real
5709,23,0.212,Real
5710,24,0.231,Real
5711,1,0.15,Real
5712,2,0.111,Real
5713,3,0.098,Real
5714,4,0.113,Real
5715,5,0.146,Real
5716,6,0.141,Real
5717,7,0.107,Real
5718,8,0.128,Real
5719,9,0.14,Real
5720,10,0.166,Real
5721,11,0.212,Real
5722,12,0.218,Real
5723,13,0.203,Real
5724,14,0.302,Real
5725,15,0.695,Real
5726,16,0.367,Real
5727,17,0.258,Real
5728,18,0.22,Real
5729,19,0.219,Real
5730,20,0.32,Real
5731,21,0.355,Real
5732,22,0.218,Real
5733,23,0.243,Real
5734,24,0.222,Real
5735,1,0.124,Real
5736,2,0.108,Real
5737,3,0.105,Real
5738,4,0.101,Real
5739,5,0.102,Real
5740,6,0.106,Real
5741,7,0.105,Real
5742,8,0.122,Real
5743,9,0.132,Real
5744,10,0.146,Real
5745,11,0.575,Real
